title,description
Turkcell'in Bilgi Vermeden Yıllık Abone Yapması Ve İnterneti Kesmesi.,"Oyun başlamadan 2 GB internet paketi aldım ancak ekstra 2 GB alamadım. Oyun yine başlamadan ana ekrana döndü. Ya 2 GB internet paketimi verin ya da paramı iade edin. 29 TL'yi boşuna vermiyoruz, internete ihtiyacımız olduğu için harcıyoruz. Mağduriyetimin giderilmesini talep ediyorum. Bu kaçıncı oldu, yeter artık. Bir an önce ilgilenirseniz memnun olurum."
Turkcell İnterneti Bilinçli Olarak Hızlı Bitiriyor,"Öyle bir devirde yaşıyoruz ki, dünyada internet paketi sınırı diye bir şey olmadığı halde bizler yüz yıldan kalma işlerle uğraşıyoruz. Malumunuzdur ki operatörler arasında en iyi çekim gücüne Turkcell sahiptir ve bunun farkında olup da hiçbir şey yapmayan diğer operatörlere olan şikayetim bir yana, Turkcell rekabet üstünlüğünden dolayı alay edercesine fiyatlandırmalara devam ediyor. Sanki halk 40 bin tl asgari ücret alıyormuş gibi. Şu da bir gerçek ki, eskisi kadar internet paketleri yetmiyor; çok daha az etkileşimle çok daha fazla internet harcanıyor. Örneğin, 30 GB gibi standart bir paket için 550 TL, 60 GB gibi yeterli diyeceğimiz bir paket için ise 800 TL ücret isteniyor. Turkcell'i kalitesinden dolayı tercih ediyoruz diye insanlara bu fiyatları vermek zorunda mısınız? Yazık, gerçekten yazık."
Turkcell Tkü Borcu Taksitlendirme,"Dijital operatöre giriş yaptığımda karşıma çıkan bir durumu anlamadım. 149,40 TL telsiz kullanım ücreti görünüyor. 'Ödeme yap' butonuna bastığımda ise yüklenecek ürüne haftalık 3 GB internet paketi ve 60 TL telsiz kullanım ücreti ekleniyor. Toplamda 100 TL yazıyor. Bu konuda ne yapmam gerektiğini öğrenmek istiyorum. Yardımcı olabilir misiniz"
Kullanmadığım İnternet Turkcell Şikayet,"Turkcell internet paketi satın aldım; 3 GB hakkım bulunmakta fakat bu hakkı kullanamıyorum. Aldığım hediyeleri de kullanamıyorum; ne BİP, ne Instagram, ne de Youtube.com erişimim mümkün olmuyor. Satın aldığım paketin kullanım süresi 25 Mart'a kadar devam etmekte ancak mobil veriden hiçbir şekilde yararlanamıyorum. Ayarları da yapmış olmama rağmen bu sorunu yaşıyorum."
Turkcell İnternet Çekmiyor Ve Telefonla Konuşma Yapılamıyor.,Turkcell 100TL'ye internet paketimi ikiye katladım ama şu an onu kullanamıyorum. Turkcell mobile girdiğimde internet paketi gözüküyor. Herhangi bir düşüş veya kullanma olmuyor. Lütfen gerekenin yapılmasını istiyorum. Paketimin süresi dolmadan kullanıma açılmasını rica ediyorum
Turkcell Haksız İnternet Kullanımı,"Turkcell 50 GB hotspot internet paketi aldım. Instagram'dan bildirim gelmiyor, Telegram'a giremiyorum. Lütfen bu sorunu bir an önce çözün."
Turkcell İnternet Paketi Kullanımı,"Turkcell kullanıcısıyım. 24 GB interneti tam 380 TL'ye kullanıyorum. Her ayın 10'u paket yenileniyor. 9 Şubat'ta internet paketim saat 22:04'te bitiyor ve 1 saat 56 dakika sonra paketim yenilenecek olmasına rağmen otomatik olarak internet paketi tanımlanıp, bunu da 1 saat 56 dakika boyunca 1 GB ile sınırlandırıp 60 TL ücret alıyorlar. Müşteri temsilcisini arayıp böyle bir talebim olmadığını ve iptal edilmesini söylediğimde, paketten 500 MB kaldığını ve kullanmış olduğumu söylüyorlar. Bu arada paketim bittikten sonra herhangi bir kullanımım olmadı. Talebim dışında internet tanımlanıp 1 saat için 60 TL ödemek zorunda bırakılıyorum. Paket değiştirmek istiyorum. En fazla 24 GB içeriği olan paket öneriyorlar. Düzgün fiyatlı bir paket alabilmem için başka operatöre geçip tekrar Turkcell'e mi dönmeliyim, yoksa tamamen başka bir operatör mü kullanmalıyım? Bu ilgisiz ve kabul edilemez tutumunuz ne zaman son bulacak?"
Turkcell Hotspot Paketinin İptali,"Turkcell tarifeleri pahalı ve internet paketleri yetersiz. Kendi tarifenizde kalmak isteseniz bile neredeyse her ay tarife ücretlerinde artış yaşanmakta. Eskiden verilen hediye internet uygulamaları artık sunulmamakta ve sürekli olarak faturalı tarifelere geçiş yapmanız için çaba sarf edilmekte. Ancak faturalı tarifeler, mevcut tarifenizden daha pahalıya mal olmakta."
Turkcell Superbox Vakası Ve Yurtiçinde Yurt Dışı İnternet Paketi,"İnternetim bittiği için reklam engelleme satın alıp hediye 3 GB kullanmak istedim. Fakat Turkcell bana 1 GB gönderdi. Büyük bir hata var burada, hediye 3 GB internetimin hattıma acil olarak tanımlanmasını istiyorum. İnternetim yok ve dalga geçer gibi 1 GB göndermiş hemen düzeltilmesini istiyorum internetsiz kaldım"
Turkcell Kullanmadığı GB Kullanılmış Gibi,Turkcell faturalı hattı tercih ettim internet paketi olmasına rağmen hizmet alamıyorum bulunduğum bölgede altyapı olmadığı bildirildi telefonumdan hiçbir işlemi yapamıyorum başka operatöre geçemiyorum taahhüt var fakat faturamı ödüyorum ortada hizmet yok mağdur oldum bulunduğum bölge Çanakkale Ayvacık Tuzla.
Turkcell İnternet Ek Paketini Hattıma Tanımadı,"22.01.2024 tarihinde, yaklaşık 24 yıldır müşterisi olduğum Turkcell kurumsal hattımı bireysel hatta dönüştürmek ve üzerime almak için İzmir Karşıyaka Girne Caddesi'indeki bir Turkcell bayisine başvurdum. Hattın üzerime devir işlemlerini tamamlayıp, ilk ay için 230 TL karşılığında 1000 dakika ve 3 GB internet içeren bir paket satın aldım. Tablet üzerinden işlemler tamamlandı ve herhangi bir fiziksel imza atmadım. İşlemi yapan görevliye ek bir ödemem olup olmayacağını sorduğumda, bu faturanın dışında başka bir ücretin faturama yansımayacağı bilgisini aldım. Dün itibarıyla kesilen faturamı incelediğimde, 453,80 TL'lik bir tutarın yansıtıldığını gördüm. Bunun üzerine 532 numaralı hattı arayarak durumu sordum. Yetkili, faturaya eklenen ve bana önceden bilgi verilmeyen çeşitli ücretlerin olduğunu söyledi: 'İşte 6' adı altında 87,10 TL, internet paketi aşımı için 60 TL, devir hizmet bedeli olarak 46,89 TL, yeni tesis özel iletişim vergisi taksiti 33,33 TL (bu ücretin 12 ay boyunca ödeneceği), telsiz kullanım aylık taksiti 29,88 TL, telsiz ruhsat yeni abonelik ücreti 29,88 TL ve telsiz ruhsat taksiti 29,88 TL. Bu ücretlerin hiçbiri hakkında ne sözlü ne de yazılı bir onayım alınmadı. Faturanın bu şekilde yansıtılmasının etik olmadığını ve müşterilere bilgi verilerek onların rızasıyla işlem yapılması gerektiğini belirttiğimde, itiraz dilekçesiyle başvurmam gerektiği ve en kısa zamanda tarafıma dönüş yapılacağı gibi tatmin edici olmayan bir yanıt aldım. Yaşadığım bu durum karşısında yetkili bir merci bulamamak ve bilgim dışında uygulanan bu işlemler nedeniyle mağdur olduğumu hissediyorum. Şimdi bu konuyu hukuksal yollarla takip edeceğim ve yaşadığım bu olumsuz deneyimi diğer kullanıcıların da yaşamaması adına paylaşıyorum."
Turkcell Hizmet Çözüm Var Mı Yok Mu Sizde,"20.02.2024 tarihinde saat 20:38'de Mersin Forum Turkcell şubesine gittim, 40 GB internet paketi yapmak istedim. 460 TL karşılığında yapacaklarını söylediler, parayı çektikten sonra onaylanmadı ve sistem yok dediler. İnternet üzerinden paket yükledim; daha sonra hesabımı kontrol ettiğimde ilk işlemden de paranın çekilmiş olduğunu gördüm. Paramı geri istiyorum Turkcell. Depremzedelerin parası sizi zengin etmez."
Turkcell GB Kendi Kendine Bitiyor,Turkcell 100TL'ye internet paketimi ikiye katladım ama şu an onu kullanamıyorum. Turkcell mobile girdiğimde internet paketi gözüküyor. Herhangi bir düşüş veya kullanma olmuyor. Lütfen gerekenin yapılmasını istiyorum. İnternetsiz kalmakta istemiyorum teşekkürler şimdiden
Turkcell İnternet Paketi Yanlışlığı,Turkcell'in iş bilmezliği artık çığır açmaya başladı. Hattımda öğrenci aylık 10 GB ve haftalık 5 GB internet paketi yüklü. Normal şartlarda veri kullanımının tarihi bitmeye yakın olanından çekmesi gerekiyor ama Turkcell'in anormal şartlarına göre tam tersi bir süreç ile karşı karşıyayım. Yeni yüklenmiş ya da kullanılmamış paket sözlerini de dinlememek adına video kaydına aldım. Bu iş bilmez operatörden en yakın zamanda bütün ilişiğimi keseceğim. Öğrenci paketimin kendi operatör üzerinden yüklendiğine ve maalesef ki taşınamamasına dua etsinler şimdilik. Bu sıralarda çok fazla böyle sorumsuzluklarla karşılaşıyorum öğrenci olmama rağmen.
Turkcell Hattıma Yüz Yüzden Fazla Zam Yaptı,Bir Turkcell müşterisi olarak saat 00.30 civarında Genç uygulamasından 'Gol At Kazan' oyununa 29 TL ödeme yaptım. Bu işlem sonucunda 2 GB internet paketi ve oyunu kazanmam durumunda ekstra 2 GB internet paketi alacağım belirtilmişti. Ancak oyunu kazanmama rağmen ne başlangıçta vaat edilen 2 GB internet paketi hesabıma yüklenmiş ne de kazandığım ekstra 2 GB internet paketim tanımlanmıştır. Ayrıca Genç uygulamasından 'Oturumunuz sonlandırıldı' uyarısı alıyorum ve Turkcell uygulamasına erişim sağlayamıyorum. Yaşadığım bu durumdan dolayı mağduriyetimi belirtmek istiyorum. İyi günler.
Turkcell İnternet Sorunumu Çözemiyor,"Turkcell mobil uygulaması üzerinden yaptığım 3 GB ek internet paketim 10 dakika içerisinde tükendi. Ardından yaptığım internet paketi de aynı hızda tükendi. Konuyla ilgili müşteri hizmetleri ile görüştüm; ancak, kendileri hiç mantıklı bir açıklama yapamadılar. 240 TL adeta çöpe gidiyor. Acilen sorunun çözülmesini talep ediyorum."
Turkcell Paycell Valorant İsimli Uygulamadan İznim Olmadan Alışveriş Yapıldı,"Öğrenci destekli 10 GB internet paketi tanımlandı; ancak neredeyse hiçbir işime yaramıyor. Çünkü paketimde oyun için 25 GB ve sosyal medya için 25 GB olmak üzere, ek uygulamalar için toplamda 50 GB internetim var. Buna rağmen önce öğrenci destekli 10 GB paketimden kullanım oluyor. Sosyal medya üzerinden mesaj attığımda, paket kullanım önceliğinde değişiklik yapamadıklarını belirtiyorlar. Ben zaten sosyal medya ve oyunlar için kendi internetimin harcanmamasını istediğim için bu paketi tercih ettim. Eğer öğrenci olduğum için aldığım internete öncelik verilecekse, sosyal medya paketlerinin anlamı ne kaldı?"
Turkcell Yardim Lütfen! Fazla Ödedim,Turkcell'de otomatik ödeme talimatı verildiğinde haftalık 2 GB internet paketi verileceğini öğrendim. Otomatik ödeme talimatı vermeme rağmen 2 GB haftalık internet tanımlanmadı. Hesabıma 2 GB internetin tanımlanmasını istiyorum. Yardımcı olursanız sevinirim.
Gnç Ve Turkcell Hata Alıyorum,"Turkcell Genç Tarifesi'nde 'Çatlat Kazan' oyunu için bile ücret talep ediliyor. Sürekli para talep ediliyor. Az interneti kaşıkla verip, kepçeyle geri alan bir operatör olarak Türk Telekom ve Vodafone'un yaptığı gibi müşteri dostu uygulamalar yapmalarını isterdim. Öyle ki, ödediğimiz paraya rağmen internet paketi bir ay dahi yetmiyor. Benim ödediğim ücrete karşılık başkası daha fazla internet hizmeti alırken, ben daha azını alıyorum. Bu durumu anlamakta güçlük çekiyorum. Turkcell'in çekim gücü olmayan yerleri de mevcut. 'Sizi anlıyoruz' denilerek müşteri memnuniyeti sağlanmaya çalışılıyor ancak hizmet kalitesi ve fiyat politikaları konusunda mağduriyet yaşadığımı düşünüyorum."
Turkcell'in Voip Mağduriyeti,Turkcell ek internet paketleri anormal şekilde çok hızlı tükeniyor. Bir aynı ay içerisinde peş peşe 2 adet 10 GB paket almama rağmen yine çok hızlı tükendi. Telefonumda sürekli internet tüketen hiçbir uygulama yok. Yoğun internet kullanımı da yapmıyorum. Eğer çözüm bulunmazsa rakip bir firmaya hattımı taşımak zorunda kalacağım.
Turkcell İnternet Aşım 1 GB Saçmalığı,"Turkcell ile ilgili yaşadığım sorun, Mayıs'ta sözleşmemin bitmesine rağmen devam ediyor. Eğer bu sorun çözülmezse, yıllardır hem Superonline hem de Turkcell abonesi olarak kullandığım hizmetlere ailemle birlikte son vereceğiz. İşteyken bir saat arayla iki kez 10 GB internet paketi satın aldım, çünkü kota dolduğu uyarısını aldım. Ancak 20 GB internet, video izlemediğim halde bir saatte tükendi. Öğretmen olduğum için ders sırasında bu kadar hızlı bir şekilde tükenmesi mümkün değil. Diyelim ki oyun indirip oynadım, yine de 20 GB internetin bu kadar hızlı tükenmesi beklenmez. Diyelim ki iki saat Netflix izledim, yine de 20 GB'ın bitmesi mantıklı değil. Bu durum, bir hata olduğunu düşündürüyor."
Turkcell Hattıma Yüz Yüzden Fazla Zam Yaptı,Yaklaşık on yıldır abonesi olduğum Turkcell hattım için her sene yenilenen kontrat fiyatlarından dolayı rahatsızlık duyuyorum. Çifte standart uygulamasını ve kişiye özel tarife fırsatları adı altında yapılan teklifleri kabul etmek zorunda bırakılıyoruz.
Turkcell Haksız Kazanç,"Bir aylık 350 TL karşılığında internet paketi satın aldım, ancak 24 gün geçmesine rağmen hala kullanamıyorum. Taksit borcumun 200 TL'nin altına inmesi gerektiği için önce 50 TL, daha sonra tekrar 50 TL yükledim. Borcum 200 TL'nin altına düştü ama yine de internetimi kullanamıyorum. Hücresel veriyi açtığımda internetim çalışmıyor."
Turkcell İnternetin Çabuk Bitmesi,"Turkcell internet paketiyle ilgili bir mağduriyet yaşadım. 10 GB internet paketimin çok hızlı bir şekilde tükendiğini fark ettim. Aylık 150 TL olan faturam, beklenmedik bir şekilde 600 TL'ye çıktı. Bu durumdan ötürü ay sonunda hattımı iptal etmeyi düşünüyorum. V***'un internet hizmetinin, bulunduğum bölgede daha iyi olduğunu duydum. İş gereği Turkcell'e geçiş yapmıştım ancak bu tecrübe, hizmetlerini tekrar değerlendirmem için bir neden oldu."
Turkcell Otomatik Aşım Paketi Tanımlanması,"Turkcell kullanımı konusunda maalesef beklediğim hizmeti alamıyorum. 80 GB internet paketi için aylık 600 küsur lira ödeme yapıyorum ve bu durumdan memnunum. Ancak internet paketim bittiğinde, firma tarafından otomatik olarak 1 GB'lık ek paket tanımlanıyor ve bu paketin ücreti 60 TL. Bu durum toplamda 6 kez tekrarlandı ve ekstradan 400 TL ödememe neden oldu. Bu fiyatlandırma politikasını anlamakta güçlük çekiyorum ve 6 GB internet için 400 TL ödemek zorunda kalmak beni üzüyor. Turkcell kullanımı konusunda maalesef beklediğim verimi alamadığımı ifade etmek isterim."
Turkcell Mobil Uygulama Hatası Üzerine Paket Değişikliği Ve İlgisiz Hizmet,03.02.2024 tarihinde Turkcell'e kayıtlı hattımdan Paycell isimli uygulamadan şahsımın hiçbir onayı olmadan 1 dakika içerisinde 3 kere 629 Tl' lik İşlem faturama yansıtılmıştır. Aynı zamanda 8 kere İnternet paketi satın alınmıştır. Gerekli yerleri aradığımda yapacak bir şeyleri olmadığını söylediler. Benim onayım olmadan hattımdan gerçekleşen bu alışverişler yüzünden oluşan mağduriyetimin giderilmesini istiyorum. Turkcell gibi köklü bir firmanın 25 yıllık müşterisini bu şekilde mağdur etmesini yakıştıramadım. Bir an önce bu sorunla ilgilenmesini talep ediyorum.
Turkcell Ek İnternet Paketi,İnternet paketim bittiği için ek internet paketi yaptım ve ödemesini gerçekleştirdim. Ama 18 saattir paketimin tanımlanmasını bekliyorum. Müşteri hizmetlerini aradım ama bir çözüm bulamadılar. Beklemeniz gerekiyor dediler. Gerçekten hizmet kalitesinin bu kadar düşük olacağını beklemezdim.
Turkcell Otomatik Haksiz Kazanç Elde Ediyor,"2 Ekim 2023 tarihinde saat 19:37 ve 19:39'da iki defa 10 GB internet paketi satın almak istemişken yanlışlıkla paketi iki kez satın aldım. Turkcell çağrı merkezini arayarak durumu anlattım ve bir paketin iptalini, ücret iadesini talep ettim. Ancak iki paket de iptal edildi ve müşteri temsilcisi tarafından herhangi bir ücret iadesi yapılmadı. Böylece ne interneti kullanabildim ne de ödediğim ücreti geri alabildim. 20 GB internet için ödeme yaptığım halde hiçbirini kullanamadım ve ücretim geri ödenmedi. Şimdi siz değerli insanlara soruyorum, Turkcell'in bu tutumu doğru mu? Neden ödediğim ücreti geri alamıyorum? Dört aydır bir çözüm bulunamadı."
Turkcell Ek Paketim Ödemesi Alındığı Halde Tanımlanmadı.,"29.01.2024 tarihinde Turkcell Tarifem yurt dışı kampanyasını aktifleştirerek kullanmaya başladım. Paketin Türkiye saati ile 00:00'da sona ereceği tarafıma bildirildi. Bu sebeple Türkiye saati ile saat 11:20'de telefonumu uçak moduna aldım. 30.01.2024 tarihi Türkiye saati ile 01:08'de tarafıma tekrardan 1 günlük Turkcell Tarifem yurt dışı paketi yansıtıldığı mesajı geldi. Müşteri Hizmetleri ile bu konu hakkında konuştuğumda, benim internet paketi kullanımım olduğunu ve bu sebeple aktifleştiğini iletiyorlar. Ancak belirtilen saatten çok önce telefonumu uçak moduna aldığım için bahsettikleri durum mümkün değil. 30.01.2024 tarihinde haksızca telefon faturama yansıtılan Turkcell Tarifem yurt dışı paketinin iptalini talep ediyorum. Aksi halde Tüketici Mahkemesi'ne başvuru yapacağım."
